clip,timestamp_s,is_keyframe,time_since_kf,pan_prev,pan_velocity,wide_player_count,wide_action_pan,wide_action_pan_offset,wide_action_pan_std,wide_centroid_x,wide_centroid_y,wide_spread_x,wide_spread_y,wide_players_left_frac,wide_ball_eq_pan,wide_ball_x,wide_ball_y,wide_ball_conf,wide_ball_detected,studio_player_count,studio_action_pan,studio_action_pan_offset,studio_action_pan_std,studio_centroid_x,studio_centroid_y,studio_spread_x,studio_spread_y,studio_players_left_frac,studio_ball_eq_pan,studio_ball_x,studio_ball_y,studio_ball_conf,studio_ball_detected,target_pan,target_tilt,target_fov
VID_20241028_133508_10_013,655.977,1,20.44,3.6034,-0.5406,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,21.4804,21.4804,37.4357,0.599,0.0717,0.1685,0.0169,0.2222,0.0,0.0,0.0,0.0,0,3.0629,-4.2028,50.0
VID_20241028_133508_10_013,656.444,0,0.42,3.0629,-0.6768,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,28.408,28.408,33.2375,0.6337,0.0767,0.155,0.0181,0.1429,0.0,0.0,0.0,0.0,0,2.3861,-4.2893,50.0
VID_20241028_133508_10_013,656.911,0,0.89,2.3861,-0.9447,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,29.4209,29.4209,34.2424,0.6378,0.0731,0.158,0.0204,0.1429,0.0,0.0,0.0,0.0,0,1.4414,-4.5205,50.0
VID_20241028_133508_10_013,657.378,0,1.36,1.4414,-1.1786,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,31.2394,31.2394,33.2298,0.6488,0.0724,0.159,0.0209,0.125,0.0,0.0,0.0,0.0,0,0.2628,-4.8555,50.0
VID_20241028_133508_10_013,657.846,0,1.82,0.2628,-1.3771,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,18.8508,18.8508,42.3213,0.5866,0.0647,0.1913,0.0203,0.25,0.0,0.0,0.0,0.0,0,-1.1143,-5.2525,50.0
VID_20241028_133508_10_013,658.313,0,2.29,-1.1143,-1.5403,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,26.0762,26.0762,34.5065,0.6128,0.0661,0.1574,0.0221,0.1429,0.0,0.0,0.0,0.0,0,-2.6545,-5.6697,50.0
VID_20241028_133508_10_013,658.78,0,2.76,-2.6545,-1.6681,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,27.1171,27.1171,34.892,0.6145,0.0657,0.1579,0.0204,0.1429,0.0,0.0,0.0,0.0,0,-4.3226,-6.0655,50.0
VID_20241028_133508_10_013,659.247,1,3.22,-4.3226,-1.7605,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,24.0455,24.0455,37.4792,0.5981,0.0633,0.1691,0.0196,0.1667,0.0,0.0,0.0,0.0,0,-6.0832,-6.3979,50.0
VID_20241028_133508_10_013,659.714,0,0.39,-6.0832,-2.4806,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,22.3628,22.3628,38.0563,0.5868,0.0596,0.1761,0.0171,0.1667,0.0,0.0,0.0,0.0,0,-8.5638,-6.6877,50.0
VID_20241028_133508_10_013,660.181,0,0.86,-8.5638,-3.2427,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,11.1947,11.1947,35.9979,0.5302,0.0565,0.1682,0.0187,0.1667,0.0,0.0,0.0,0.0,0,-11.8065,-6.9735,50.0
VID_20241028_133508_10_013,660.648,1,1.32,-11.8065,-1.9627,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,15.5936,15.5936,20.4086,0.5631,0.0519,0.0857,0.0198,0.4,0.0,0.0,0.0,0.0,0,-13.7692,-7.1543,50.0
VID_20241028_133508_10_013,661.116,0,0.39,-13.7692,-0.0924,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,35.2388,35.2388,16.1431,0.6357,0.0484,0.0695,0.017,0.0,0.0,0.0,0.0,0.0,0,-13.8616,-7.2145,50.0002
VID_20241028_133508_10_013,661.583,0,0.86,-13.8616,-0.0421,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,25.2023,25.2023,15.2871,0.5859,0.0492,0.0514,0.0225,0.0,0.0,0.0,0.0,0.0,0,-13.9037,-7.2709,50.001
VID_20241028_133508_10_013,662.05,0,1.32,-13.9037,-0.0413,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,33.6185,33.6185,17.2107,0.6297,0.0515,0.0712,0.015,0.0,0.0,0.0,0.0,0.0,0,-13.945,-7.3264,50.0025
VID_20241028_133508_10_013,662.517,0,1.79,-13.945,-0.0405,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,21.7238,21.7238,20.1036,0.5836,0.0508,0.0832,0.0146,0.0,0.0,0.0,0.0,0.0,0,-13.9855,-7.3811,50.0046
VID_20241028_133508_10_013,662.984,0,2.26,-13.9855,-0.0397,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,34.21,34.21,20.0115,0.6373,0.0507,0.0863,0.013,0.2,0.0,0.0,0.0,0.0,0,-14.0253,-7.4349,50.0073
VID_20241028_133508_10_013,663.451,0,2.73,-14.0253,-0.039,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,29.3415,29.3415,20.0061,0.614,0.0497,0.0813,0.0109,0.1429,0.0,0.0,0.0,0.0,0,-14.0642,-7.4878,50.0107
VID_20241028_133508_10_013,663.918,0,3.19,-14.0642,-0.0382,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,29.4496,29.4496,21.6959,0.614,0.0511,0.0858,0.013,0.25,0.0,0.0,0.0,0.0,0,-14.1024,-7.5399,50.0148
VID_20241028_133508_10_013,664.385,0,3.66,-14.1024,-0.0374,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,31.0377,31.0377,21.2239,0.6195,0.0492,0.0836,0.0128,0.2,0.0,0.0,0.0,0.0,0,-14.1398,-7.5912,50.0194
VID_20241028_133508_10_013,664.853,0,4.13,-14.1398,-0.0367,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,26.3653,26.3653,25.5484,0.6072,0.0485,0.1004,0.011,0.3333,0.0,0.0,0.0,0.0,0,-14.1765,-7.6416,50.0248
VID_20241028_133508_10_013,665.32,0,4.59,-14.1765,-0.0359,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,29.5275,29.5275,18.9681,0.6128,0.0467,0.0725,0.0055,0.2,0.0,0.0,0.0,0.0,0,-14.2124,-7.6912,50.0308
VID_20241028_133508_10_013,665.787,0,5.06,-14.2124,-0.0352,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,26.9643,26.9643,14.8653,0.5981,0.0478,0.0566,0.0062,0.1667,0.0,0.0,0.0,0.0,0,-14.2476,-7.74,50.0375
VID_20241028_133508_10_013,666.254,0,5.53,-14.2476,-0.0345,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,25.868,25.868,22.4009,0.6032,0.0478,0.0947,0.0097,0.1818,0.0,0.0,0.0,0.0,0,-14.282,-7.788,50.0448
VID_20241028_133508_10_013,666.721,0,6.0,-14.282,-0.0337,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,4.7324,4.7324,18.2578,0.5152,0.0469,0.0605,0.0101,0.3333,0.0,0.0,0.0,0.0,0,-14.3158,-7.8351,50.0529
VID_20241028_133508_10_013,667.188,0,6.46,-14.3158,-0.033,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,17.1183,17.1183,21.8518,0.5607,0.0466,0.0777,0.0095,0.2,0.0,0.0,0.0,0.0,0,-14.3488,-7.8815,50.0616
VID_20241028_133508_10_013,667.655,0,6.93,-14.3488,-0.0323,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,30.7191,30.7191,20.7193,0.6235,0.0513,0.0842,0.0105,0.2,0.0,0.0,0.0,0.0,0,-14.3811,-7.9271,50.071
VID_20241028_133508_10_013,668.123,0,7.4,-14.3811,-0.0316,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,26.0924,26.0924,3.9894,0.5877,0.0463,0.0167,0.0041,0.0,0.0,0.0,0.0,0.0,0,-14.4127,-7.9718,50.0811
VID_20241028_133508_10_013,668.59,0,7.86,-14.4127,-0.0309,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,31.2057,31.2057,9.34,0.6099,0.0433,0.0394,0.005,0.0,0.0,0.0,0.0,0.0,0,-14.4436,-8.0158,50.0919
VID_20241028_133508_10_013,669.057,0,8.33,-14.4436,-0.0302,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,13.407,13.407,27.5744,0.5467,0.0434,0.0956,0.0092,0.3333,0.0,0.0,0.0,0.0,0,-14.4739,-8.059,50.1034
VID_20241028_133508_10_013,669.524,0,8.8,-14.4739,-0.0296,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,-14.5034,-8.1015,50.1156
VID_20241028_133508_10_013,669.991,0,9.27,-14.5034,-0.0289,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,22.8524,22.8524,35.5628,0.6007,0.0433,0.1428,0.008,0.3333,0.0,0.0,0.0,0.0,0,-14.5323,-8.1432,50.1286
VID_20241028_133508_10_013,670.458,0,9.73,-14.5323,-0.0282,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,21.7163,21.7163,14.4996,0.5749,0.0429,0.0513,0.0081,0.25,0.0,0.0,0.0,0.0,0,-14.5605,-8.1841,50.1422
VID_20241028_133508_10_013,670.925,0,10.2,-14.5605,-0.0276,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,26.1561,26.1561,17.4453,0.5958,0.042,0.0699,0.0081,0.1667,0.0,0.0,0.0,0.0,0,-14.5881,-8.2243,50.1566
VID_20241028_133508_10_013,671.392,0,10.67,-14.5881,-0.0269,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,27.9556,27.9556,18.1872,0.6068,0.0448,0.0793,0.0127,0.1,0.0,0.0,0.0,0.0,0,-14.615,-8.2637,50.1717
VID_20241028_133508_10_013,671.86,0,11.13,-14.615,-0.0263,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,34.1341,34.1341,18.533,0.6371,0.0397,0.0911,0.0023,0.0,0.0,0.0,0.0,0.0,0,-14.6413,-8.3024,50.1876
VID_20241028_133508_10_013,672.327,0,11.6,-14.6413,-0.0257,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,14.5344,14.5344,20.4557,0.5515,0.0393,0.0687,0.001,0.5,0.0,0.0,0.0,0.0,0,-14.667,-8.3404,50.2041
VID_20241028_133508_10_013,672.794,0,12.07,-14.667,-0.025,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,13.7736,13.7736,20.3828,0.5483,0.0388,0.0676,0.0017,0.5,0.0,0.0,0.0,0.0,0,-14.692,-8.3776,50.2215
VID_20241028_133508_10_013,673.261,0,12.53,-14.692,-0.0244,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,31.8515,31.8515,20.4453,0.6295,0.0538,0.0946,0.0228,0.0,0.0,0.0,0.0,0.0,0,-14.7164,-8.4141,50.2395
VID_20241028_133508_10_013,673.728,0,13.0,-14.7164,-0.0238,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,21.0124,21.0124,31.5806,0.6316,0.0826,0.1975,0.0731,0.1667,0.0,0.0,0.0,0.0,0,-14.7403,-8.4499,50.2584
VID_20241028_133508_10_013,674.195,0,13.47,-14.7403,-0.0232,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,18.0333,18.0333,20.274,0.564,0.0395,0.0707,0.0031,0.25,0.0,0.0,0.0,0.0,0,-14.7635,-8.485,50.278
VID_20241028_133508_10_013,674.662,0,13.94,-14.7635,-0.0226,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,21.8602,21.8602,19.1515,0.5768,0.0418,0.066,0.0053,0.25,0.0,0.0,0.0,0.0,0,-14.7861,-8.5194,50.2983
VID_20241028_133508_10_013,675.13,0,14.4,-14.7861,-0.022,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,-14.8081,-8.5531,50.3195
VID_20241028_133508_10_013,675.597,0,14.87,-14.8081,-0.0215,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,11.8893,11.8893,24.4122,0.5742,0.0782,0.1624,0.0796,0.3333,0.0,0.0,0.0,0.0,0,-14.8296,-8.5861,50.3414
VID_20241028_133508_10_013,676.064,0,15.34,-14.8296,-0.0209,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,18.7077,18.7077,20.2074,0.6147,0.0899,0.1736,0.1033,0.1667,0.0,0.0,0.0,0.0,0,-14.8505,-8.6184,50.364
VID_20241028_133508_10_013,676.531,0,15.8,-14.8505,-0.0203,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,41.1865,41.1865,10.5706,0.794,0.1913,0.1914,0.1505,0.0,0.0,0.0,0.0,0.0,0,-14.8708,-8.65,50.3875
VID_20241028_133508_10_013,676.998,0,16.27,-14.8708,-0.0198,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,33.4169,33.4169,12.5083,0.7093,0.1461,0.1785,0.1419,0.0,0.0,0.0,0.0,0.0,0,-14.8906,-8.681,50.4118
VID_20241028_133508_10_013,677.465,0,16.74,-14.8906,-0.0192,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,17.996,17.996,20.1983,0.6233,0.1152,0.181,0.1422,0.2,0.0,0.0,0.0,0.0,0,-14.9098,-8.7113,50.4368
VID_20241028_133508_10_013,677.932,0,17.21,-14.9098,-0.0187,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,11.2335,11.2335,22.9433,0.5814,0.0986,0.1661,0.1295,0.2857,0.0,0.0,0.0,0.0,0,-14.9285,-8.7409,50.4627
VID_20241028_133508_10_013,678.399,0,17.67,-14.9285,-0.0182,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,10.8112,10.8112,22.1078,0.5934,0.1195,0.1826,0.1686,0.3333,0.0,0.0,0.0,0.0,0,-14.9466,-8.7699,50.4893
VID_20241028_133508_10_013,678.867,0,18.14,-14.9466,-0.0176,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,14.8347,14.8347,26.5568,0.6023,0.1221,0.1819,0.1708,0.2857,0.0,0.0,0.0,0.0,0,-14.9642,-8.7983,50.5168
VID_20241028_133508_10_013,679.334,0,18.61,-14.9642,-0.0171,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,5.2361,5.2361,16.6652,0.5159,0.0574,0.0587,0.0242,0.3333,0.0,0.0,0.0,0.0,0,-14.9814,-8.826,50.5451
VID_20241028_133508_10_013,679.801,0,19.07,-14.9814,-0.0166,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,8.7038,8.7038,14.7146,0.5305,0.0471,0.0483,0.0063,0.25,0.0,0.0,0.0,0.0,0,-14.998,-8.8531,50.5741
VID_20241028_133508_10_013,680.268,0,19.54,-14.998,-0.0161,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,8.8269,8.8269,26.8341,0.4965,0.0666,0.0783,0.0347,0.5,0.0,0.0,0.0,0.0,0,-15.0141,-8.8795,50.6041
VID_20241028_133508_10_013,680.735,0,20.01,-15.0141,-0.0156,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,7.1969,7.1969,28.1683,0.4864,0.0672,0.0775,0.0382,0.5,0.0,0.0,0.0,0.0,0,-15.0297,-8.9053,50.6348
VID_20241028_133508_10_013,681.202,0,20.48,-15.0297,-0.0151,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,14.309,14.309,29.1628,0.4947,0.0659,0.0735,0.0384,0.4,0.0,0.0,0.0,0.0,0,-15.0448,-8.9306,50.6664
VID_20241028_133508_10_013,681.669,0,20.94,-15.0448,-0.0146,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,1.8244,1.8244,31.5225,0.4669,0.0647,0.0806,0.0415,0.6,0.0,0.0,0.0,0.0,0,-15.0594,-8.9552,50.6988
VID_20241028_133508_10_013,682.137,0,21.41,-15.0594,-0.0142,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,-6.5848,-6.5848,21.6956,0.4746,0.0642,0.0783,0.0391,0.5,0.0,0.0,0.0,0.0,0,-15.0736,-8.9792,50.7321
VID_20241028_133508_10_013,682.604,0,21.88,-15.0736,-0.0137,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,-3.1785,-3.1785,23.6016,0.4838,0.0768,0.0899,0.0462,0.5,0.0,0.0,0.0,0.0,0,-15.0873,-9.0026,50.7662
VID_20241028_133508_10_013,683.071,0,22.34,-15.0873,-0.0133,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,-15.6883,-15.6883,13.473,0.4372,0.0837,0.056,0.051,0.6667,0.0,0.0,0.0,0.0,0,-15.1006,-9.0254,50.8012
VID_20241028_133508_10_013,683.538,0,22.81,-15.1006,-0.0128,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,10.2164,10.2164,23.7571,0.5381,0.0449,0.0813,0.0097,0.4,0.0,0.0,0.0,0.0,0,-15.1134,-9.0476,50.8371
VID_20241028_133508_10_013,684.005,0,23.28,-15.1134,-0.0124,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-1.7661,-1.7661,23.6259,0.4938,0.0562,0.0853,0.0307,0.5556,0.0,0.0,0.0,0.0,0,-15.1258,-9.0692,50.8738
VID_20241028_133508_10_013,684.472,0,23.75,-15.1258,-0.0119,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,0.0758,0.0758,23.6072,0.5046,0.042,0.0808,0.0096,0.625,0.0,0.0,0.0,0.0,0,-15.1377,-9.0903,50.9113
VID_20241028_133508_10_013,684.939,0,24.21,-15.1377,-0.0115,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,5.1266,5.1266,30.1054,0.5171,0.0556,0.1079,0.033,0.5714,0.0,0.0,0.0,0.0,0,-15.1492,-9.1108,50.9498
VID_20241028_133508_10_013,685.406,0,24.68,-15.1492,-0.0111,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,10.1461,10.1461,31.062,0.5426,0.0548,0.1246,0.0336,0.5714,0.0,0.0,0.0,0.0,0,-15.1603,-9.1308,50.9891
VID_20241028_133508_10_013,685.874,0,25.15,-15.1603,-0.0107,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,15.9383,15.9383,30.0022,0.5629,0.0568,0.124,0.0342,0.5,0.0,0.0,0.0,0.0,0,-15.171,-9.1502,51.0293
VID_20241028_133508_10_013,686.341,0,25.61,-15.171,-0.0103,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,6.068,6.068,29.8381,0.5276,0.0524,0.1177,0.0293,0.5556,0.0,0.0,0.0,0.0,0,-15.1813,-9.1691,51.0704
VID_20241028_133508_10_013,686.808,0,26.08,-15.1813,-0.0099,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,11.3662,11.3662,29.7622,0.5577,0.0598,0.1424,0.0341,0.5,0.0,0.0,0.0,0.0,0,-15.1912,-9.1874,51.1124
VID_20241028_133508_10_013,687.275,0,26.55,-15.1912,-0.0095,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,2.7546,2.7546,28.3912,0.5238,0.0534,0.1332,0.0339,0.5556,0.0,0.0,0.0,0.0,0,-15.2007,-9.2051,51.1553
VID_20241028_133508_10_013,687.742,0,27.02,-15.2007,-0.0091,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,0.3843,0.3843,25.9382,0.5014,0.0509,0.094,0.0316,0.625,0.0,0.0,0.0,0.0,0,-15.2098,-9.2224,51.1991
VID_20241028_133508_10_013,688.209,0,27.48,-15.2098,-0.0088,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,13.8012,13.8012,32.4157,0.5709,0.0567,0.1467,0.0286,0.5,0.0,0.0,0.0,0.0,0,-15.2186,-9.2391,51.2438
VID_20241028_133508_10_013,688.676,0,27.95,-15.2186,-0.0084,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,-2.3829,-2.3829,25.2023,0.492,0.0517,0.0901,0.0319,0.75,0.0,0.0,0.0,0.0,0,-15.2269,-9.2553,51.2894
VID_20241028_133508_10_013,689.144,0,28.42,-15.2269,-0.008,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-5.4244,-5.4244,24.9626,0.4785,0.0599,0.0915,0.0384,0.7778,0.0,0.0,0.0,0.0,0,-15.235,-9.271,51.336
VID_20241028_133508_10_013,689.611,0,28.88,-15.235,-0.0077,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,1.7208,1.7208,27.0711,0.5036,0.0563,0.0979,0.0344,0.6667,0.0,0.0,0.0,0.0,0,-15.2427,-9.2862,51.3834
VID_20241028_133508_10_013,690.078,0,29.35,-15.2427,-0.0073,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,1.54,1.54,26.9409,0.5027,0.0566,0.0971,0.0344,0.6667,0.0,0.0,0.0,0.0,0,-15.25,-9.301,51.4318
VID_20241028_133508_10_013,690.545,0,29.82,-15.25,-0.007,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,4.3146,4.3146,27.5365,0.511,0.0563,0.0987,0.035,0.5,0.0,0.0,0.0,0.0,0,-15.257,-9.3152,51.4812
VID_20241028_133508_10_013,691.012,0,30.0,-15.257,-0.0067,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-5.871,-5.871,24.5167,0.4802,0.0507,0.0853,0.03,0.6667,0.0,0.0,0.0,0.0,0,-15.2637,-9.3289,51.5314
VID_20241028_133508_10_013,691.479,0,30.0,-15.2637,-0.0064,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,4.2229,4.2229,28.0613,0.516,0.0525,0.1152,0.0303,0.5556,0.0,0.0,0.0,0.0,0,-15.2701,-9.3421,51.5827
VID_20241028_133508_10_013,691.946,0,30.0,-15.2701,-0.0061,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,7.3695,7.3695,27.2418,0.5291,0.0516,0.1104,0.0289,0.4,0.0,0.0,0.0,0.0,0,-15.2761,-9.3549,51.6348
VID_20241028_133508_10_013,692.413,0,30.0,-15.2761,-0.0058,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-3.8021,-3.8021,20.518,0.4845,0.0504,0.0766,0.0294,0.5,0.0,0.0,0.0,0.0,0,-15.2819,-9.3672,51.6879
VID_20241028_133508_10_013,692.881,0,30.0,-15.2819,-0.0055,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,0.6222,0.6222,23.7146,0.5043,0.0513,0.0882,0.0301,0.5,0.0,0.0,0.0,0.0,0,-15.2874,-9.3791,51.742
VID_20241028_133508_10_013,693.348,0,30.0,-15.2874,-0.0052,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-4.5231,-4.5231,22.8141,0.4893,0.0545,0.0864,0.0329,0.5,0.0,0.0,0.0,0.0,0,-15.2925,-9.3905,51.7971
VID_20241028_133508_10_013,693.815,0,30.0,-15.2925,-0.0049,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,-4.2621,-4.2621,29.7804,0.4965,0.056,0.1116,0.039,0.6,0.0,0.0,0.0,0.0,0,-15.2974,-9.4014,51.8531
VID_20241028_133508_10_013,694.282,0,30.0,-15.2974,-0.0046,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,5.693,5.693,31.774,0.5235,0.0586,0.1334,0.0327,0.5,0.0,0.0,0.0,0.0,0,-15.3021,-9.4119,51.9101
